severity_level,severity_priority,reason,data_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate,prev_avg_review_in_cnt,prev_label_rate,growth_rate,daily_delta,hit_rule_ids,hit_conditions
notice,3,similiar_n1_review,7,2291.0,2296.0,120.0,327.2857142857143,328.0,17.142857142857142,0.05226480836236934,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_insultN1,7,2230.0,2272.0,86.0,318.57142857142856,324.57142857142856,12.285714285714286,0.037852112676056336,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,expert_redivist_leader_general_repeat_violate_user_review,7,2229.0,2257.0,74.0,318.42857142857144,322.42857142857144,10.571428571428571,0.03278688524590164,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_wztg_wbrag_bdsdqtsjyshdy,7,2234.0,2242.0,11.0,319.14285714285717,320.2857142857143,1.5714285714285714,0.004906333630686887,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,high_bvv_pgc_0vv_review,7,2225.0,2230.0,161.0,317.85714285714283,318.57142857142856,23.0,0.07219730941704036,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_pe_LS_hdyks_music_auto,2,606.0,626.0,3.0,303.0,313.0,1.5,0.004792332268370607,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_71_wuzizhi_19n2_pe_review,7,2195.0,2173.0,141.0,313.57142857142856,310.42857142857144,20.142857142857142,0.06488725264611137,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_N1_nianghua_pe_review,6,1863.0,1850.0,58.0,310.5,308.3333333333333,9.666666666666666,0.03135135135135135,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,attack_party_country_element_v1_test,7,2139.0,2117.0,144.0,305.57142857142856,302.42857142857144,20.571428571428573,0.0680207841284837,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_b_sensitive_words_v1,7,2099.0,2099.0,2.0,299.85714285714283,299.85714285714283,0.2857142857142857,0.0009528346831824678,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,eva_ai_leader,7,2067.0,2073.0,180.0,295.2857142857143,296.14285714285717,25.714285714285715,0.08683068017366136,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,children_baifo_review,7,2036.0,2055.0,107.0,290.85714285714283,293.57142857142856,15.285714285714286,0.05206812652068127,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,Heroic_Other_political_matters_s3s4_ai_review,7,2061.0,2051.0,68.0,294.42857142857144,293.0,9.714285714285714,0.03315455875182838,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,zl_title_ocr_table_unrecom_bigfans_renshen,7,2069.0,2049.0,88.0,295.57142857142856,292.7142857142857,12.571428571428571,0.042947779404587605,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,wordlist_yishixingtai_title,7,2058.0,2040.0,107.0,294.0,291.42857142857144,15.285714285714286,0.052450980392156864,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,opinion_person_s3_release,7,2006.0,2007.0,10.0,286.57142857142856,286.7142857142857,1.4285714285714286,0.004982561036372696,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_cbygllsnr_lsgwwb_text,7,1977.0,1990.0,161.0,282.42857142857144,284.2857142857143,23.0,0.08090452261306533,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,lizhi_eva_short_audio_review,7,1974.0,1979.0,37.0,282.0,282.7142857142857,5.285714285714286,0.01869631126831733,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,dangzhengcailiao_auto_v1_sh,7,1977.0,1960.0,192.0,282.42857142857144,280.0,27.428571428571427,0.09795918367346938,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,jiduan_liqieke_xinjiang_review,2,548.0,549.0,32.0,274.0,274.5,16.0,0.058287795992714025,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_guojiaanquan_person_s1s2,7,1908.0,1893.0,142.0,272.57142857142856,270.42857142857144,20.285714285714285,0.07501320655044902,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,cartoon_leader_weini,3,784.0,801.0,34.0,261.3333333333333,267.0,11.333333333333334,0.04244694132334582,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_exp_personnel_chage_cq_sh_cmt_icl_regxp_review,3,783.0,796.0,5.0,261.0,265.3333333333333,1.6666666666666667,0.00628140703517588,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_safe_mind_community_vaudio_review_order_dedup_rag_output_friendseen_hit_friendsee,7,1812.0,1842.0,25.0,258.85714285714283,263.14285714285717,3.5714285714285716,0.013572204125950055,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,safety_value_yyfqtdldyt_pxdl_v1_review,2,522.0,521.0,8.0,261.0,260.5,4.0,0.015355086372360844,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_buliangxingweiyuzhengyijiazhiguan_guoduyinshi_PE_auto_review,7,1763.0,1762.0,174.0,251.85714285714286,251.71428571428572,24.857142857142858,0.09875141884222474,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_meihuariben_zhengzhi_jingji_pe_kuozhao_0vv,7,1788.0,1758.0,136.0,255.42857142857142,251.14285714285714,19.428571428571427,0.07736063708759955,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,safety_public_eva_keywords_lgbt_rainbow_v2_review,7,1655.0,1657.0,135.0,236.42857142857142,236.71428571428572,19.285714285714285,0.08147254073627037,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
